term,definition,source,url_source
SMPT,Salaire moyen par tête,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
SMR,Stratégie ministérielle de réforme,CNLES,https://www.cnle.gouv.fr/Sigles-de-l-Administration.html
SMS,Sciences Médico Sociales,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SMUR,Structure mobile d’urgence et de réanimation,Ministère de la santé,https://solidarites-sante.gouv.fr/systeme-de-sante-et-medico-social/structures-de-soins/article/samu-smur
SMVM,Schéma de mise en valeur de la mer,Sénat,https://www.senat.fr/histoire/sigles.html
SNCF,Société nationale des chemins de fer français,Sénat,https://www.senat.fr/histoire/sigles.html
SNA,Service national de l’adresse,beta.gouv.fr,https://github.com/betagouv/glossary-bot
SNADT,Schéma national d'aménagement et de développement du territoire.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
SNAECSO,Syndicat National des Association Employeurs de Personnels au service des centre sociaux et socio-culturel,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SNAPEI,Syndicat national des associations de parents d’enfants inadaptés voir la nouvelle dénomination FEGAPEI,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SNASEA,Syndicat national des associations pour la sauvegarde de l’enfance et de l’adolescence,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SPE,Service de Protection de l’Enfance,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SNCM,Société nationale maritime Corse-Méditerranée,Sénat,https://www.senat.fr/histoire/sigles.html
SNDD,Stratégie nationale du développement durable,CNLES,https://www.cnle.gouv.fr/Sigles-de-l-Administration.html
SNECMA,Société nationale d'études et de constructions de moteurs d'aviation,Sénat,https://www.senat.fr/histoire/sigles.html
SNEP,Société nationale des entreprises de presse,Sénat,https://www.senat.fr/histoire/sigles.html
SNI,Syndicat national des instituteurs,Sénat,https://www.senat.fr/histoire/sigles.html
SNIAS,Société nationale industrielle aérospatiale,Sénat,https://www.senat.fr/histoire/sigles.html
SNIIL,Syndicat national des infirmiers et infirmières libérales,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SNIIRAM,Système National d’Informations Inter régimes de l’Assurance Maladie,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SNLE,Sous-marin nucléaire lanceur d'engins,Sénat,https://www.senat.fr/histoire/sigles.html
SNPA,Société nationale des pétroles d'Aquitaine,Sénat,https://www.senat.fr/histoire/sigles.html
SNSM,Société nationale de sauvetage en mer,Sénat,https://www.senat.fr/histoire/sigles.html
SNV,Sciences de la nature et de la vie.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
SOA,Soudure Oxygène/Acétylène,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html
SOASIF,service d’orientation et d’accompagnement spécialisé d’Ile-de-France,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SOFARIS,Société française pour l'assurance du capital risque des PME,Sénat,https://www.senat.fr/histoire/sigles.html
SOFERGIE,Sociétés agréées pour le financement des économies d'énergie,Sénat,https://www.senat.fr/histoire/sigles.html
SOFIA,Société française des intérêts des auteurs de l'écrit,Sénat,https://www.senat.fr/histoire/sigles.html
SOFICA,Sociétés pour le financement de l'industrie cinématographique et audiovisuelle,Sénat,https://www.senat.fr/histoire/sigles.html
SOFINOVA,Société financière d'innovation,Sénat,https://www.senat.fr/histoire/sigles.html
SOFIRAD,Société financière de radiodiffusion,Sénat,https://www.senat.fr/histoire/sigles.html
SOFIREM,Société financière pour l'industrialisation des régions minières,Sénat,https://www.senat.fr/histoire/sigles.html
SOFRATEV,Société française d'études et de réalisations d'équipements de radiodiffusion et de télévision,Sénat,https://www.senat.fr/histoire/sigles.html
SOGED,Schéma d’Organisation et de Gestion des Déchets,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm
SOMIVAC,Société pour la mise en valeur agricole de la Corse,Sénat,https://www.senat.fr/histoire/sigles.html
SONACOTRA,Société nationale de construction de logements pour les travailleurs,Sénat,https://www.senat.fr/histoire/sigles.html
SOP,Syndicat des organismes privés,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SOPAE,Schéma Organisationnel d’un Plan Assurance Environnement,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm
SOPAQ,Schéma Organisationnel d’un Plan Assurance Qualité,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm
SOPEXA,Société pour l'expansion des ventes de produits agricoles et alimentaires,Sénat,https://www.senat.fr/histoire/sigles.html
SOPSR,"Service d'Ordre, de Protection et de Sécurité Routière",Publidia,https://concours-fonction-publique.publidia.fr/guide-fonction-publique/infos-utiles/lexique-fonction-publique
SOREFI,Sociétés régionales de financement,Sénat,https://www.senat.fr/histoire/sigles.html
SOSED,Schéma d’Organisation et de Suivi de l’Elimination des Déchets de chantier,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm
SOT,Section Occupationnelle Thérapeutique,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SOTM,"State Of The Map
Conférence annuelle des contributeurs OpenStreetMap",beta.gouv.fr,https://github.com/betagouv/glossary-bot
SOVAFIM,Société de valorisation foncière et immobilière,Sénat,https://www.senat.fr/histoire/sigles.html
SPA,Société protectrice des animaux,Sénat,https://www.senat.fr/histoire/sigles.html
SPANC,Services publics d'assainissement non collectif,Sénat,https://www.senat.fr/histoire/sigles.html
SPASAD,Service Polyvalent d’Aide et de Soins A Domicile (ex SSIAD et SSAD),L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
spd,Service Public de la Donnée,beta.gouv.fr,https://github.com/betagouv/glossary-bot
SPE,Service public de l’emploi,CNLES,https://www.cnle.gouv.fr/Sigles-de-l-Administration.html
SPE,Statistique du personnel non médical des établissements publics de santé,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
SPEL,Service Public de l'Emploi Local,beta.gouv.fr,https://github.com/betagouv/glossary-bot
SPEN,Service public de l’emploi national,CNLES,https://www.cnle.gouv.fr/Sigles-de-l-Administration.html
SPER,Service public de l’emploi régional,CNLES,https://www.cnle.gouv.fr/Sigles-de-l-Administration.html
SPGE,Service de la protection et de la gestion de l'espace.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
SPI,Score de possibilité d’intervention,Keratocone,https://www.keratocone.net/acronymes.html
SPIJ,Secteurs De Psychiatrie Infanto-juvénile,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SPIP,Service pénitentiaire d’insertion et de probation,Ministère de la Justice,http://www.justice.gouv.fr/art_pix/Stat_Annuaire_ministere-justice_sigles.pdf
SRE,Service des retraites de l’État,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
SPLA,Société publique locale d'aménagement,Sénat,https://www.senat.fr/histoire/sigles.html
SPM,Services du Premier Ministre,beta.gouv.fr,https://github.com/betagouv/glossary-bot
SPNDE,Service pour un nouveau départ pour l’emploi,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SPO,Service public de l’orientation,beta.gouv.fr,https://github.com/betagouv/glossary-bot
SPPICAV,Société de placement à prépondérance immobilière à capital variable,Sénat,https://www.senat.fr/histoire/sigles.html
SPPPI,Secrétariat permanent pour les problèmes de pollution industrielle.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
SPRO,Service public régional de l’orientation,beta.gouv.fr,https://github.com/betagouv/glossary-bot
SPS,Santé Prévention Sécurité,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html
SPVA,Site Pour La Vie Autonome,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SPVL,Service De Proximité Et De Vie Locale,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SRA,Stage de réinsertion en alternance,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SRADT,Schéma régional d'aménagement et de développement du territoire.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
SRAE,Service régional de l'aménagement des eaux.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
SRC,Service régional de contrôle de la formation professionnelle,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SRE,Service régional de l'équipement.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
SRU,Solidarité et renouvellement urbain,Sénat,https://www.senat.fr/histoire/sigles.html
SREPS,Schéma Régional d’Education Pour la Santé,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SRIAS,Section régionale interministérielle d’action sociale,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
SROS,Schéma Régional d’Organisation Sanitaire,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SSAE,Service social d'aide aux émigrants,Sénat,https://www.senat.fr/histoire/sigles.html
SS,Sécurité sociale,Sénat,https://www.senat.fr/histoire/sigles.html
SSA,Service Statistique Académique,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SSAD,Service de soins spécialisés à domicile,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SSC,Schéma de services collectifs.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
SSD,Service Social Départemental,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SSE,Service Social de l’Enfance,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SSEEPAD,Service De Soutien Éducatif Enfants/parents,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SSEFIS,Service de Soutien à l’Education Familiale et à l’Intégration Scolaire Le SSEFIS intervient auprès d’enfants dédicients auditifs et de leur famille,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SSESD,"Service de soins et d’éducation spécialisés à domicile ( terme générique regroupant les SESSAD, SSEFIS, SSAD, SAAAIS, SESSD ),",L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SSI,Service social international,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SSIAD,Services de soins infirmiers à domicile,Sénat,https://www.senat.fr/histoire/sigles.html
SSPI,Salle de surveillance post interventionnelle,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html
SSIG,services sociaux d’intérêt général,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SSII,Société de service informatique,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html
SSIPA,Service de soins infirmiers au domicile des personnes âgées,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
SSM,Service Social Maritime (association Employant Les Assistants De Service Social Au Service Des Marins Sur Tout Le Littoral),L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
STL,Sciences et Technologies de Laboratoire,Publidia,https://concours-fonction-publique.publidia.fr/guide-fonction-publique/infos-utiles/lexique-fonction-publique
SSR,Soins de Suite et de Rééducation,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
ST,Science de la terre.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
ST2S,Sciences et technologies de la santé et du social,Collège de Poisy,http://www.ac-grenoble.fr/college/poisy/orientation/orientation-sigles-et-acronymes/
STAPS,Licence science technique des activités physiques et sportives,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html
STAR,Système téléphonique d'alerte aux risques,Sénat,https://www.senat.fr/histoire/sigles.html
STATISS,Statistiques et Indicateurs de la Santé et du Social,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
STAV,Sciences et technologies de l’agronomie et du vivant,Collège de Poisy,http://www.ac-grenoble.fr/college/poisy/orientation/orientation-sigles-et-acronymes/
STD2A,Sciences et technologies du design et des arts appliqués,Collège de Poisy,http://www.ac-grenoble.fr/college/poisy/orientation/orientation-sigles-et-acronymes/
STEP,Science de la terre de l'environnement et des planètes.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
STHR,Sciences et technologies de l’hôtellerie et de la restauration,Collège de Poisy,http://www.ac-grenoble.fr/college/poisy/orientation/orientation-sigles-et-acronymes/
STI,Sciences Techniques et Industrielles,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
STI2D,Sciences et technologies de l’industrie et du développement durable,Collège de Poisy,http://www.ac-grenoble.fr/college/poisy/orientation/orientation-sigles-et-acronymes/
STIC,Soutient Aux Technologies Innovantes Et Couteuses,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
STIF,Syndicat des transports d'Ile-de-France,Sénat,https://www.senat.fr/histoire/sigles.html
STIIC,Service Technique d’Inspection des Installations Classées,beta.gouv.fr,https://github.com/betagouv/glossary-bot
STIIIC,Service Technique Interdépartemental d’Inspection des Installations Classées,beta.gouv.fr,https://github.com/betagouv/glossary-bot
SVA,Service à valeur ajoutée.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
STMG,Sciences et technologies du management et de la gestion,Collège de Poisy,http://www.ac-grenoble.fr/college/poisy/orientation/orientation-sigles-et-acronymes/
STO,Service du travail obligatoire,Sénat,https://www.senat.fr/histoire/sigles.html
