id,term,definition,source,url_source,explanation,source_explanation,url_source_explanation,key
5236,SSESD,"Service de soins et d’éducation spécialisés à domicile ( terme générique regroupant les SESSAD, SSEFIS, SSAD, SAAAIS, SESSD ),",L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,ssesdservicedesoinsetdéducationspécialisésàdomiciletermegénériqueregroupantlessessad
5237,SSI,Service social international,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,ssiservicesocialinternational
5239,SSIAD,Services de soins infirmiers à domicile,Sénat,https://www.senat.fr/histoire/sigles.html,,,,ssiadservicesdesoinsinfirmiersàdomicile
5241,SSIG,services sociaux d’intérêt général,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,ssigservicessociauxdintérêtgénéral
5242,SSII,Société de service informatique,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,ssiisociétédeserviceinformatique
5243,SSIPA,Service de soins infirmiers au domicile des personnes âgées,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,ssipaservicedesoinsinfirmiersaudomiciledespersonnesâgées
5244,SSM,Service Social Maritime (association Employant Les Assistants De Service Social Au Service Des Marins Sur Tout Le Littoral),L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,ssmservicesocialmaritimeassociationemployantlesassistantsdeservicesocialauservicedesmarinssurtoutlelittoral
6261,SSM,Stage de Sensibilisation Montagne,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,ssmstagedesensibilisationmontagne
6254,SSOR,Section du Système des Opérations et du Renseignement,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,ssorsectiondusystèmedesopérationsetdurenseignement
5240,SSPI,Salle de surveillance post interventionnelle,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,sspisalledesurveillancepostinterventionnelle
5247,SSR,Soins de Suite et de Rééducation,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,ssrsoinsdesuiteetderééducation
6262,SSST,Section Santé et Sécurité au Travail,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,ssstsectionsantéetsécuritéautravail
5248,ST,Science de la terre.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,stsciencedelaterre
6255,ST,Soit Transmis,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,stsoittransmis
5249,ST2S,Sciences et technologies de la santé et du social,Collège de Poisy,http://www.ac-grenoble.fr/college/poisy/orientation/orientation-sigles-et-acronymes/,,,,st2ssciencesettechnologiesdelasantéetdusocial
5250,STAPS,Licence science technique des activités physiques et sportives,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,stapslicencesciencetechniquedesactivitésphysiquesetsportives
5251,STAR,Système téléphonique d'alerte aux risques,Sénat,https://www.senat.fr/histoire/sigles.html,,,,starsystèmetéléphoniquedalerteauxrisques
5252,STATISS,Statistiques et Indicateurs de la Santé et du Social,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,statissstatistiquesetindicateursdelasantéetdusocial
5253,STAV,Sciences et technologies de l’agronomie et du vivant,Collège de Poisy,http://www.ac-grenoble.fr/college/poisy/orientation/orientation-sigles-et-acronymes/,,,,stavsciencesettechnologiesdelagronomieetduvivant
5254,STD2A,Sciences et technologies du design et des arts appliqués,Collège de Poisy,http://www.ac-grenoble.fr/college/poisy/orientation/orientation-sigles-et-acronymes/,,,,std2asciencesettechnologiesdudesignetdesartsappliqués
5255,STEP,Science de la terre de l'environnement et des planètes.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,stepsciencedelaterredelenvironnementetdesplanètes
5256,STHR,Sciences et technologies de l’hôtellerie et de la restauration,Collège de Poisy,http://www.ac-grenoble.fr/college/poisy/orientation/orientation-sigles-et-acronymes/,,,,sthrsciencesettechnologiesdelhôtellerieetdelarestauration
5257,STI,Sciences Techniques et Industrielles,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,stisciencestechniquesetindustrielles
5258,STI2D,Sciences et technologies de l’industrie et du développement durable,Collège de Poisy,http://www.ac-grenoble.fr/college/poisy/orientation/orientation-sigles-et-acronymes/,,,,sti2dsciencesettechnologiesdelindustrieetdudéveloppementdurable
5259,STIC,Soutient Aux Technologies Innovantes Et Couteuses,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,sticsoutientauxtechnologiesinnovantesetcouteuses
6256,STIC,Section Technique d'Investigation Criminelle,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,sticsectiontechniquedinvestigationcriminelle
5260,STIF,Syndicat des transports d'Ile-de-France,Sénat,https://www.senat.fr/histoire/sigles.html,,,,stifsyndicatdestransportsdiledefrance
6257,STIG,Service de Traitement de l'Information de la Gendarmerie,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,stigservicedetraitementdelinformationdelagendarmerie
6258,STIG,Système de Transmission des Interceptions Judiciaires,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,stigsystèmedetransmissiondesinterceptionsjudiciaires
5261,STIIC,Service Technique d’Inspection des Installations Classées,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,stiicservicetechniquedinspectiondesinstallationsclassées
5262,STIIIC,Service Technique Interdépartemental d’Inspection des Installations Classées,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,stiiicservicetechniqueinterdépartementaldinspectiondesinstallationsclassées
5246,STL,Sciences et Technologies de Laboratoire,Publidia,https://concours-fonction-publique.publidia.fr/guide-fonction-publique/infos-utiles/lexique-fonction-publique,,,,stlsciencesettechnologiesdelaboratoire
5266,STMG,Sciences et technologies du management et de la gestion,Collège de Poisy,http://www.ac-grenoble.fr/college/poisy/orientation/orientation-sigles-et-acronymes/,,,,stmgsciencesettechnologiesdumanagementetdelagestion
5267,STO,Service du travail obligatoire,Sénat,https://www.senat.fr/histoire/sigles.html,,,,stoservicedutravailobligatoire
5268,STR,Stratégie De Rechercher D’emploi,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,strstratégiederechercherdemploi
6259,STRJD,Service Technique de Renseignement Judiciaire et de Documentation,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,strjdservicetechniquederenseignementjudiciaireetdedocumentation
6260,STSI2,Service des Technologies et des Systèmes d'Information de Sécurité Intérieure,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,stsi2servicedestechnologiesetdessystèmesdinformationdesécuritéintérieure
5269,STT,Sciences Techniques Tertiaires,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,sttsciencestechniquestertiaires
5270,STU,Service technique de l'urbanisme.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,stuservicetechniquedelurbanisme
5271,SUE,Service unifié de l’enfance,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,sueserviceunifiédelenfance
5272,SUIO,Service universitaire d'information et d’orientation ; Service universitaire d'insertion et d'orientation,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,suioserviceuniversitairedinformationetdorientationserviceuniversitairedinsertionetdorientation
5273,SUP,Servitude d'utilité publique.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,supservitudedutilitépublique
5265,SVA,Service à valeur ajoutée.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,svaserviceàvaleurajoutée
5274,SVA,Site pour la Vie Autonome,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,svasitepourlavieautonome
5275,SVE,Saisine par voie électronique,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,svesaisineparvoieélectronique
5276,SVE,Service volontaire Européen,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,sveservicevolontaireeuropéen
5278,SYNEAS,"Syndicat D’employeurs Associatifs Sanitaire, Social Et Médico-social",L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,syneassyndicatdemployeursassociatifssanitaire
5279,SYNERPA,Syndicat National des Établissements et Résidences Privées pour Personnes Âgées,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,synerpasyndicatnationaldesétablissementsetrésidencesprivéespourpersonnesâgées
6263,SZAS,Sécurité des Zones d'Affluence Saisonnière,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,szassécuritédeszonesdaffluencesaisonnière
5277,T2A,Tarification à l'activité,Sénat,https://www.senat.fr/histoire/sigles.html,,,,t2atarificationàlactivité
5283,TA,Tribunal administratif.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,tatribunaladministratif
6264,TA,Timbre Amende,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,tatimbreamende
6361,TA,Témoin assisté.,Me Thibaud Claus,"https://www.village-justice.com/articles/Liste-abreviations-pratique-penale,19516.html",,,,tatémoinassisté
5285,TAA,Tarification A l’Activité,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,s’écrit aussi : T2A,,,taatarificationalactivité
5287,TAAF,Terres australes et antarctiques françaises,Sénat,https://www.senat.fr/histoire/sigles.html,,,,taafterresaustralesetantarctiquesfrançaises
5288,TAC,Taxe de l'aviation civile,Sénat,https://www.senat.fr/histoire/sigles.html,,,,tactaxedelaviationcivile
5289,TACA,Taxe d'aide au commerce et à l'artisanat,Sénat,https://www.senat.fr/histoire/sigles.html,,,,tacataxedaideaucommerceetàlartisanat
6265,TAJ,Traitement des Antécédents Judiciaires,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,tajtraitementdesantécédentsjudiciaires
6266,TAM,Tir Armement Munitions,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,tamtirarmementmunitions
5290,TAMS,Territoire d’Action Médico-Sociale,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,tamsterritoiredactionmédicosociale
6362,TAP,Tribunal d’application des peines.,Me Thibaud Claus,"https://www.village-justice.com/articles/Liste-abreviations-pratique-penale,19516.html",,,,taptribunaldapplicationdespeines
5292,TAS,Tutelle aux prestations sociales,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,tastutelleauxprestationssociales
5293,TASS,Tribunal des affaires de sécurité sociale,Ministère de la Justice,http://www.justice.gouv.fr/art_pix/Stat_Annuaire_ministere-justice_sigles.pdf,,,,tasstribunaldesaffairesdesécuritésociale
5295,TAT,Taxe d'aménagement du territoire,Sénat,https://www.senat.fr/histoire/sigles.html,,,,tattaxedaménagementduterritoire
5296,TAV,Taux annuel de variation.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,tavtauxannueldevariation
6267,TBUR,Tableau de Bord des Unités de Recherche,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,tburtableaudeborddesunitésderecherche
5294,TC,Tranche Conditionnelle,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm,,,,tctrancheconditionnelle
5297,TC,Tribunal de commerce,Ministère de la Justice,http://www.justice.gouv.fr/art_pix/Stat_Annuaire_ministere-justice_sigles.pdf,,,,tctribunaldecommerce
6268,TC,Territorialement Compétent ou Transports en Commun,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,tcterritorialementcompétentoutransportsencommun
6363,TC,Tribunal Correctionnel.,Me Thibaud Claus,"https://www.village-justice.com/articles/Liste-abreviations-pratique-penale,19516.html",,,,tctribunalcorrectionnel
5298,TCA,Taxe sur les conventions d'assurance,Sénat,https://www.senat.fr/histoire/sigles.html,,,,tcataxesurlesconventionsdassurance
5299,TCA,Trouble du Comportement Alimentaire,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,tcatroubleducomportementalimentaire
5301,TCAF,Trouble Cause Par L’alcoolisation Foetale,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,tcaftroublecauseparlalcoolisationfoetale
5302,TCB,Terrain classé boisé.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,tcbterrainclasséboisé
5303,TCE,Tous corps d’état,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,tcetouscorpsdétat
5304,TDENS,Taxe départementale des espaces naturels sensibles,Sénat,https://www.senat.fr/histoire/sigles.html,,,,tdenstaxedépartementaledesespacesnaturelssensibles
5305,TDF,Télédiffusion de France,Sénat,https://www.senat.fr/histoire/sigles.html,,,,tdftélédiffusiondefrance
5306,TDR,Test de Diagnostic Rapide,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,tdrtestdediagnosticrapide
5307,TDS,Territoire de Santé,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,tdsterritoiredesanté
5308,TE,Tribunal pour enfants,Ministère de la Justice,http://www.justice.gouv.fr/art_pix/Stat_Annuaire_ministere-justice_sigles.pdf,,,,tetribunalpourenfants
6269,TEA,Tableaux des Effectifs Autorisés,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,teatableauxdeseffectifsautorisés
5309,TEC,Technicien d’Etudes Cliniques,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,tectechniciendetudescliniques
5300,TED,Tenders Electronic Daily,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm,,,,tedtenderselectronicdaily
5310,TED,Troubles envahissants du développement,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,tedtroublesenvahissantsdudéveloppement
5312,TEE,Titre emploi-service,Sénat,https://www.senat.fr/histoire/sigles.html,,,,teetitreemploiservice
5313,TEF,Techniciens d'études et de fabrication,Sénat,https://www.senat.fr/histoire/sigles.html,,,,teftechniciensdétudesetdefabrication
6270,TEH,Traite des Êtres Humains,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,tehtraitedesêtreshumains
5314,TEMS,Enquête Transparence de l’emploi et mobilité statutaire,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf,,,,temsenquêtetransparencedelemploietmobilitéstatutaire
5315,TEOM,Taxe d'enlèvement des ordures ménagères,Sénat,https://www.senat.fr/histoire/sigles.html,,,,teomtaxedenlèvementdesorduresménagères
5316,TEP,Transatlantic economic partnership,Sénat,https://www.senat.fr/histoire/sigles.html,,,,teptransatlanticeconomicpartnership
5317,TER,Train express régional,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,tertrainexpressrégional
6271,TER,Tableaux des Effectifs Réalisés,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,tertableauxdeseffectifsréalisés
5318,TESE,Titre emploi-service entreprise,Sénat,https://www.senat.fr/histoire/sigles.html,,,,tesetitreemploiserviceentreprise
6272,TETRA,TEnue de TRAdition,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,tetratenuedetradition
5319,TF,Tranche Ferme,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm,,,,tftrancheferme
5320,TF1,Télévision française 1,Sénat,https://www.senat.fr/histoire/sigles.html,,,,tf1télévisionfrançaise1
5321,TFB,Taxe sur le foncier bâti,Sénat,https://www.senat.fr/histoire/sigles.html,,,,tfbtaxesurlefoncierbâti
5322,TFPB,Taxe foncière sur les propriétés bâties,Sénat,https://www.senat.fr/histoire/sigles.html,,,,tfpbtaxefoncièresurlespropriétésbâties
